id,created_at,text,likes,in reply to,retweeted
1282286508716756993,2020-07-12 12:11:42,"I know many in business and politics that work out endlessly, in some cases to a point of exhaustion. It is their n… https://t.co/OQW8YxNdaU",137067,,False
1282281745585504265,2020-07-12 11:52:46,We have now built 240 Miles of new Border Wall on our Southern Border. We will have over 450 Miles built by the end… https://t.co/pT9asJ3zl8,148316,,False
1282281466450391040,2020-07-12 11:51:39,"RT @TeamTrump: President @realDonaldTrump visits Walter Reed National Military Medical Center

https://t.co/dHMRUM5J5a",0,,False
1282281370958651393,2020-07-12 11:51:17,RT @MariaBartiromo: Mask Looks good!  ⁦@POTUS⁩ ⁦@realDonaldTrump⁩ We'll talk about it tomorrow 10am et ⁦@SundayFutures⁩ ⁦@FoxNews⁩  https:/…,0,,False
1282281237898559488,2020-07-12 11:50:45,"RT @WhiteHouse: President @realDonaldTrump is a champion for the American worker.

Under his leadership, Hispanic unemployment reached a re…",0,,False
1282281172131819520,2020-07-12 11:50:29,RT @WhiteHouse: President @realDonaldTrump took action this week to help every member of America’s proud Hispanic community unlock the Amer…,0,,False
1282278706111709188,2020-07-12 11:40:41,RT @greta: Watch ( DVR)  Full Court Press tomorrow/ Sunday - ⁦@realDonaldTrump⁩ is my guest - for what time where you live go to https://t.…,0,,False
1282276752090431490,2020-07-12 11:32:55,"I disagreed with doing this very small (tiny) section of wall, in a tricky area, by a private group which raised mo… https://t.co/sBLrSPf3Sn",45485,,False
1282155171909435393,2020-07-12 03:29:48,"Do RINO’S Pat Toomey &amp; Mitt Romney have any problem with the fact that we caught Obama, Biden, &amp; Company illegally… https://t.co/b9Lbr9OoCS",153944,,False
1282149943164248070,2020-07-12 03:09:02,https://t.co/Fw7CH0YtYR,78926,,False
1282129696382234625,2020-07-12 01:48:35,"Does anyone notice that the real Polls, as opposed to the Fake Suppression Polls also used in 2016, are starting to… https://t.co/qaoIdhAzSE",116358,,False
1282117531994660869,2020-07-12 01:00:14,https://t.co/xl10x8qmTn,95847,,False
1282113922523435008,2020-07-12 00:45:54,2016? HERE WE GO AGAIN!,291086,,False
1282104681154609152,2020-07-12 00:09:10,What an INCREDIBLE opening by @JesseBWatters. I will put it up later for everyone to see!,100247,,False
1282022963987054592,2020-07-11 18:44:28,"RT @GreggJarrett: Pelosi Shrugs Off Mobs, ‘People Will Do What They Do’ Tells Young People Everything We Do is ‘About You’ https://t.co/WVS…",0,,False
1282022835867791361,2020-07-11 18:43:57,"RT @GreggJarrett: Trump right to commute Roger Stone’s sentence – Stone committed no crime, was framed by Mueller https://t.co/ROoXIMUh6w",0,,False
1282022791857025025,2020-07-11 18:43:47,RT @GreggJarrett: Biased anti-Flynn rogue judge exceeds authority by refusing to dismiss wrongful charges https://t.co/rPVJHXxLba,0,,False
1282022576441700356,2020-07-11 18:42:55,RT @TVNewsHQ: Fox News’ @GreggJarrett on President Trump’s commutation of Roger Stone sentence: “A courageous move.. it was an unjust sente…,0,,False
1281940302782136320,2020-07-11 13:16:00,RT @realDonaldTrump: President Trump Approval Rating in the Republican Party at 96%. Thank You!,0,,False
1281940128550858752,2020-07-11 13:15:18,RT @realDonaldTrump: ....Absentee Ballots are fine because you have to go through a precise process to get your voting privilege. Not so wi…,0,,False
1281940084460343298,2020-07-11 13:15:08,"RT @realDonaldTrump: Mail-In Ballot fraud found in many elections. People are just now seeing how bad, dishonest and slow it is. Election r…",0,,False
1281939972258439169,2020-07-11 13:14:41,"RT @realDonaldTrump: Too many Universities and School Systems are about Radical Left Indoctrination, not Education. Therefore, I am telling…",0,,False
1281939961860829184,2020-07-11 13:14:38,"RT @realDonaldTrump: ... and/or Funding, which will be taken away if this Propaganda or Act Against Public Policy continues. Our children m…",0,,False
1281939533735624704,2020-07-11 13:12:56,RT @realDonaldTrump: I LOVE @GoyaFoods!,0,,False
1281939356823977984,2020-07-11 13:12:14,"RT @realDonaldTrump: “Joe Biden, a little out of it, let’s face it, so he is the perfect vessel, an empty vessel, to transform the Country.…",0,,False
1281939232802713601,2020-07-11 13:11:45,"RT @realDonaldTrump: Congratulations to @seanhannity on a big night, as usual!",0,,False
1281932578048614402,2020-07-11 12:45:18,"New documents just released reveal General Flynn was telling the truth, and the FBI knew it! @OANN",180604,,False
1281930300960976897,2020-07-11 12:36:15,"Big Senate Race in Alabama on Tuesday. Vote for @TTuberville, he is a winner who will never let you down. Jeff Sess… https://t.co/AebCMzLCKH",78585,,False
1281928796501942272,2020-07-11 12:30:16,"RT @realDonaldTrump: At the request of Congressman Moolenaar, I have approved a major Disaster Declaration to provide more than $43 million…",0,,False
1281928645360091136,2020-07-11 12:29:40,"RT @realDonaldTrump: The great @LouDobbs has a very important new book coming out shortly. “The Trump Century, How Our President Changed th…",0,,False
1281928462702436353,2020-07-11 12:28:57,"RT @realDonaldTrump: Now that we have witnessed it on a large scale basis, and firsthand, Virtual Learning has proven to be TERRIBLE compar…",0,,False
1281928087324721154,2020-07-11 12:27:27,Bring back Steele!!! https://t.co/jL5c8WF28Z,34177,,False
1281927855782400011,2020-07-11 12:26:32,"RT @jsolomonReports: Breaking: British court rules against Christopher Steele, orders damages paid to businessmen named in dossier | Just T…",0,,False
1281927670637432834,2020-07-11 12:25:48,So cute! https://t.co/L5spCDYiyg,64829,,False
1281927502072553474,2020-07-11 12:25:08,"RT @jsolomonReports: Florida Democratic Party to return $780,000 in coronavirus aid money, after bipartisan backlash | Just The News https:…",0,,False
1281927265589309441,2020-07-11 12:24:11,Roger Stone was targeted by an illegal Witch Hunt that never should have taken place. It is the other side that are… https://t.co/q0neHNQncI,155819,,False
1281924965365882880,2020-07-11 12:15:03,"RT @jsolomonReports: Trump topped Biden in 2020 primary vote turnout in key swing states like Florida, Ohio | Just The News https://t.co/R4…",0,,False
1281924877986013185,2020-07-11 12:14:42,RT @jsolomonReports: CDC director says closed schools pose larger public health risk for kids than reopening | Just The News https://t.co/j…,0,,False
1281924719034413057,2020-07-11 12:14:04,RT @jsolomonReports: Ever have a question about Russiagate you wanted to ask me? Here’s a chance to join a VIP Q&amp;A session and hear the ins…,0,,False
1281924562570088450,2020-07-11 12:13:27,RT @jsolomonReports: ‘Having the schools actually closed is a greater public health threat to the children than having the schools reopen.’…,0,,False
1281924439748349962,2020-07-11 12:12:58,That shouldn’t be hard. Corrupt Joe has done nothing good for Black people! https://t.co/R4r0svuT4u,44818,,False
1281923845222522880,2020-07-11 12:10:36,"John, among others, should have gotten a Pulitzer for exposing Russia, Russia, Russia as Fake News. He was right. T… https://t.co/awfmBgSASS",39368,,False
1281922216876224513,2020-07-11 12:04:08,"This was just another phony hit job by the @nytimes. They had no source, they made it up. FAKE NEWS! https://t.co/fXsiQMjZFi",36895,,False
1281921247950131200,2020-07-11 12:00:17,"This man should be extradited, tried, and thrown into jail. A sick lier who was paid by Crooked Hillary &amp; the DNC! https://t.co/ywMBeAgaGz",60523,,False
1281919692123316224,2020-07-11 11:54:06,Congratulations to A.G. Barr. Law &amp; Order! https://t.co/gSOTxyEloj,58932,,False
1281919206116798465,2020-07-11 11:52:10,RT @jsolomonReports: Breaking: White House warns Railroad Retirement Board that its Chinese investments pose national security risk | Just…,0,,False
1281919097110966315,2020-07-11 11:51:44,"RT @jsolomonReports: Cotton says Trump is right to consider TikTok ban, argues it’s a ‘threat’ to privacy | Just The News https://t.co/6pZQ…",0,,False
1281789363681136640,2020-07-11 03:16:13,RT @DailyCaller: FARRELL: Samantha Power’s Massive Unmasking Effort https://t.co/V3bHrLA8ZE,0,,False
1281789293736984577,2020-07-11 03:15:56,"RT @DailyCaller: Legendary Notre Dame Football Coach Lou Holtz Defends ‘Fighting Irish’, Says Name Originated When ND Fought The KKK https:…",0,,False
1281789209884479490,2020-07-11 03:15:36,RT @DailyCaller: ‘Offensive Nonsense’: Josh Hawley Demands Answers From NBA Over Relationship With China https://t.co/MrGC3ACwv6,0,,False
1281788827099693056,2020-07-11 03:14:05,RT @DailyCaller: Elusive Government Memo Shows FBI Did Not Think Michael Flynn Intentionally Lied https://t.co/xN6ljjDoTV,0,,False
1281788588166991872,2020-07-11 03:13:08,RT @DailyCaller: ‘I’m Not Apologizing’: Goya Foods CEO Refuses To Apologize For Pro-Trump Remarks https://t.co/VW8kLFoOSz,0,,False
1281787531785371649,2020-07-11 03:08:56,"RT @DailyCaller: Trumps Wants Schools To Reopen, And Teachers Unions Are Pushing Back. What Do Parents Want? https://t.co/hJpg8PafFx",0,,False
1281781028558962689,2020-07-11 02:43:06,RT @marcorubio: When I began to demand sanctions on #MaduroRegime back in 2014 the Obama/Biden administration fought me every step of the w…,0,,False
1281780681379586053,2020-07-11 02:41:43,RT @marcorubio: Back in 2014 while the #MaduroRegime was rounding up student protestors for torture &amp; extrajudicial detention the Obama/Bid…,0,,False
1281761719552036867,2020-07-11 01:26:22,"Congratulations to @seanhannity on a big night, as usual! https://t.co/vS6dQpk3L1",62911,,False
1281760079558184960,2020-07-11 01:19:51,RT @TVNewsHQ: Watch: Fox News’ @JesseBWatters compares Joe Biden to an erratic driver: “Just along for the ride: No sense of direction... w…,0,,False
1281757895860740096,2020-07-11 01:11:10,"“Joe Biden, a little out of it, let’s face it, so he is the perfect vessel, an empty vessel, to transform the Count… https://t.co/LvqFAuKlar",102429,,False
1281741630383353856,2020-07-11 00:06:32,"RT @ShannonBream: BREAKING:  POTUS commutes Roger Stone's sentence. 
 From WH:  ""Roger Stone has already suffered greatly.  He was treated…",0,,False
1281731565278515202,2020-07-10 23:26:33,I LOVE @GoyaFoods!,307361,,False
1281722202908483592,2020-07-10 22:49:21,https://t.co/jPqjNxUdZs https://t.co/Eh9nRhfM0Z,51323,,False
1281680644288974859,2020-07-10 20:04:12,"RT @Southcom: “I’m proud to say the efforts are making a difference, Mr. President, &amp; they’re saving lives.”

#SOUTHCOM’s Adm. Craig Faller…",0,,False
1281680566182715393,2020-07-10 20:03:54,"RT @Southcom: “We’ve had 15% more disruptions -- that’s detainees, that’s drugs off the street… 122 metric tons.”

#SOUTHCOM’s Adm. Craig F…",0,,False
1281680298326073344,2020-07-10 20:02:50,RT @WhiteHouse: This Administration is committed to dismantling the criminal cartels that have been responsible for the deaths of thousands…,0,,False
1281680267703459846,2020-07-10 20:02:42,RT @WhiteHouse: President Trump is at @Southcom for an update on efforts to combat the flow of illegal drugs across the Western Hemisphere.…,0,,False
1281637188850143232,2020-07-10 17:11:32,RT @WhiteHouse: LIVE: President @realDonaldTrump receives a briefing at @Southcom https://t.co/x5yovjfTMT,0,,False
1281637140951109632,2020-07-10 17:11:20,"With Tropical Storm Fay heading towards the Great State of New Hampshire this weekend, we are forced to reschedule… https://t.co/zmLiDUhGYE",71846,,False
1281626706349088770,2020-07-10 16:29:52,"RT @DHS_Wolf: We will always prevail. God Bless America!
https://t.co/n9HoKu5qaw",0,,False
1281616590060965888,2020-07-10 15:49:41,"... and/or Funding, which will be taken away if this Propaganda or Act Against Public Policy continues. Our childre… https://t.co/iKdPVOHqh7",163736,realDonaldTrump,False
1281616586273468416,2020-07-10 15:49:40,"Too many Universities and School Systems are about Radical Left Indoctrination, not Education. Therefore, I am tell… https://t.co/k2LBdNgnAg",318383,,False
1281603566071771136,2020-07-10 14:57:55,On my way to U.S. Southern Command (@Southcom) in the Great State of Florida! https://t.co/I01MoT1EEY,84501,,False
1281556766086574080,2020-07-10 11:51:57,"“Don’t throw the American story into the river, don’t throw it into the lake. Be proud of it.” @kilmeade @foxandfriends",99421,,False
1281556758457188352,2020-07-10 11:51:56,....Absentee Ballots are fine because you have to go through a precise process to get your voting privilege. Not so… https://t.co/OHppwBV1Sr,84903,realDonaldTrump,False
1281556745211523072,2020-07-10 11:51:52,"Mail-In Ballot fraud found in many elections. People are just now seeing how bad, dishonest and slow it is. Electio… https://t.co/L4p85Uh6yz",128400,,False
1281554521748119553,2020-07-10 11:43:02,Get it done or the Federal Government will come in and get it done for you! https://t.co/1BLKlJS0Ie,55020,,False
1281554061972692994,2020-07-10 11:41:13,"Now that we have witnessed it on a large scale basis, and firsthand, Virtual Learning has proven to be TERRIBLE com… https://t.co/64UOjzb3oG",195329,,False
1281552520612057088,2020-07-10 11:35:05,"The great @LouDobbs has a very important new book coming out shortly. “The Trump Century, How Our President Changed… https://t.co/inxCKoK105",61569,,False
1281449591116890112,2020-07-10 04:46:05,RT @ScottAdamsSays: Which side ignored this story? Hmmm. Trump signs executive order expanding educational and economic opportunities to Hi…,0,,False
1281447465774919680,2020-07-10 04:37:38,President Trump Approval Rating in the Republican Party at 96%. Thank You!,273296,,False
1281408447074971653,2020-07-10 02:02:35,https://t.co/whX8SZ6y79,81220,,False
1281365695020896259,2020-07-09 23:12:42,https://t.co/iR72FagTVu,70104,,False
1281355449523146752,2020-07-09 22:32:00,"At the request of Congressman Moolenaar, I have approved a major Disaster Declaration to provide more than $43 mill… https://t.co/Z7OY4Mzq55",126531,,False
1281354809807970305,2020-07-09 22:29:27,"RT @WhiteHouse: ""The executive order I will sign in a few moments will expand our efforts across all of federal government to deliver educa…",0,,False
1281260329247399936,2020-07-09 16:14:01,POLITICAL WITCH HUNT!,258114,,False
1281250568342769665,2020-07-09 15:35:14,"....for another President. This is about PROSECUTORIAL MISCONDUCT. We catch the other side SPYING on my campaign, t… https://t.co/d69F75DtAK",92317,realDonaldTrump,False
1281250567373967360,2020-07-09 15:35:14,"...Won all against the Federal Government and the Democrats send everything to politically corrupt New York, which… https://t.co/qkJkNIQVei",76524,realDonaldTrump,False
1281250566199541761,2020-07-09 15:35:14,"....No Republican Senate Judiciary response, NO “JUSTICE”, NO FBI, NO NOTHING. Major horror show REPORTS on Comey &amp;… https://t.co/0Jdx8ON1mr",39782,realDonaldTrump,False
1281250565163532288,2020-07-09 15:35:13,"We have a totally corrupt previous Administration, including a President and Vice President who spied on my campaig… https://t.co/BAwXHYk967",163679,,False
1281236412667432961,2020-07-09 14:38:59,Courts in the past have given “broad deference”. BUT NOT ME!,131544,,False
1281236214646034432,2020-07-09 14:38:12,"The Supreme Court sends case back to Lower Court, arguments to continue. This is all a political prosecution. I won… https://t.co/0uE5fWPCIi",128975,,False
1281209521675874304,2020-07-09 12:52:08,PROSECUTORIAL MISCONDUCT!,145509,,False
1281209215953113098,2020-07-09 12:50:55,“We know what took place. We have already seen criminality. What is happening? Biggest political scandal of our tim… https://t.co/cJMJHX1bJB,105378,,False
1281206685395292160,2020-07-09 12:40:52,PRESIDENTIAL HARASSMENT!,204704,,False
1281206354334625793,2020-07-09 12:39:33,"For the 1/100th time, the reason we show so many Cases, compared to other countries that haven’t done nearly as wel… https://t.co/Bx6LOKJHT1",160501,,False
1281193507051515905,2020-07-09 11:48:30,"RT @DanScavino: President Trump arrives in Guilford, Maine! #MAGA2020🇺🇸 https://t.co/dTC24vzNgX",0,,False
1281193266160054272,2020-07-09 11:47:32,RT @DanScavino: https://t.co/keqO45IELs,0,,False
1281071891307016192,2020-07-09 03:45:14,RT @realDonaldTrump: Economy and Jobs are growing MUCH faster than anyone (except me!) expected. Job growth is biggest in history. China Vi…,0,,False
1281071885887975424,2020-07-09 03:45:13,"THANK YOU! #MAGA2020 
https://t.co/Eecj1gGGHS",170538,,False
1281071779386187777,2020-07-09 03:44:48,"RT @realDonaldTrump: In Germany, Denmark, Norway,  Sweden and many other countries, SCHOOLS ARE OPEN WITH NO PROBLEMS. The Dems think it wo…",0,,False
1281017490370371593,2020-07-09 00:09:04,https://t.co/MH3vlxc5Ae https://t.co/YZV1D94h8O,76641,,False
1280983120184061954,2020-07-08 21:52:30,RT @WhiteHouse: 🇺🇸 🇲🇽 https://t.co/qkXHiwZhit,0,,False
1280978927532548097,2020-07-08 21:35:50,"RT @WhiteHouse: ""With this signing, we pledge a close and continued friendship between the United States and Mexico."" 🇺🇸 🇲🇽 https://t.co/m3…",0,,False
1280978909815869443,2020-07-08 21:35:46,"RT @WhiteHouse: President @realDonaldTrump welcomes President @lopezobrador_ to the White House! 🇺🇸 🇲🇽 

""We're truly moved that you chose…",0,,False
1280963259043102720,2020-07-08 20:33:34,RT @WhiteHouse: LIVE: President @realDonaldTrump signs joint declaration with President @lopezobrador_ https://t.co/it0nN1iEo2,0,,False
1280948726945677313,2020-07-08 19:35:50,"RT @lopezobrador_: Ofrenda en el Monumento a Abraham Lincoln, desde Washington, EE. UU. https://t.co/ppVVJc5Vvy",0,,False
1280896789940494343,2020-07-08 16:09:27,"Congratulations to Jeff @VanDrewForNJ on a Great Primary run, and big VICTORY against a very tough opponent!… https://t.co/rMtVDylJyd",58665,,False
1280861869507567616,2020-07-08 13:50:41,Economy and Jobs are growing MUCH faster than anyone (except me!) expected. Job growth is biggest in history. China… https://t.co/BGQXq1gJ6Q,144714,,False
1280857657365200902,2020-07-08 13:33:57,"I disagree with @CDCgov on their very tough &amp; expensive guidelines for opening schools. While they want them open,… https://t.co/8Vv00tABOW",179818,,False
1280853299600789505,2020-07-08 13:16:38,"In Germany, Denmark, Norway,  Sweden and many other countries, SCHOOLS ARE OPEN WITH NO PROBLEMS. The Dems think it… https://t.co/clH3kYsDpw",239733,,False
1280649677894037509,2020-07-07 23:47:31,"We will miss GREAT Country Rocker, Charlie Daniels, who passed away yesterday in Hermitage, Tennessee. My condolenc… https://t.co/QLxI3Cwnm7",201409,,False
1280518510184144898,2020-07-07 15:06:18,https://t.co/p1jav1s4pe,81296,,False
1280517860725530624,2020-07-07 15:03:43,https://t.co/VT1nTL7bJs,101546,,False
1280484878744793090,2020-07-07 12:52:40,“COVID-19 (China Virus) Death Rate PLUNGES From Peak In U.S.” A Tenfold Decrease In Mortality. The Washington Times… https://t.co/ETaYiQa33f,193569,,False
1280384628453498880,2020-07-07 06:14:18,"RT @TrumpStudents: ABSOLUTELY PACKED HOUSE 

for @mattgaetz and @RichardGrenell’s speech today leading up to @DonaldJTrumpJr, @kimguilfoyle…",0,,False
1280383987068829696,2020-07-07 06:11:45,"RT @FogCityMidge: Joe Biden won’t make an HONEST campaign ad. So I did it for him! 🤣🔥
@realDonaldTrump @JoeBiden https://t.co/TK6R0rFHK8",0,,False
1280332215285579776,2020-07-07 02:46:02,“President Trump champions American greatness in his Mount Rushmore speech.” @seanhannity @FoxNews,137381,,False
1280328830218051584,2020-07-07 02:32:35,"The highly respected Henry Ford Health System just reported, based on a large sampling, that HYDROXYCHLOROQUINE cut… https://t.co/7FyNftx2UX",167519,,False
1280320684204404737,2020-07-07 02:00:12,"Wall is moving fast in Texas, Arizona, New Mexico and California. Great numbers at the Southern Border. Dems want p… https://t.co/s95zYhN2NE",118218,,False
1280285412188213248,2020-07-06 23:40:03,https://t.co/0k0lEIZYJx https://t.co/MXdWcCx4JD,80895,,False
1280234504985157637,2020-07-06 20:17:46,"Why does the Lamestream Fake News Media REFUSE to say that China Virus deaths are down 39%, and that we now have th… https://t.co/EEaFRGY3xC",152044,,False
1280232979781111808,2020-07-06 20:11:42,"Corrupt Joe Biden and the Democrats don’t want to open schools in the Fall for political reasons, not for health re… https://t.co/A6oobWptMR",188247,,False
1280227642294308865,2020-07-06 19:50:30,https://t.co/UofUgsWXXv https://t.co/DXr6rPYi6m,86485,,False
1280210947014119424,2020-07-06 18:44:09,"The Democrats would not have BANNED travel from heavily infected China, especially so early, therefore, far more pe… https://t.co/f2wgP0npjS",104501,,False
1280209946085339136,2020-07-06 18:40:10,SCHOOLS MUST OPEN IN THE FALL!!!,450365,,False
1280209143975084032,2020-07-06 18:36:59,"...of 2,541 patients hospitalized between March 10 and May 2, 2020 across the system’s six hospitals, the study fou… https://t.co/hQREix1dm7",58436,realDonaldTrump,False
1280209143127773184,2020-07-06 18:36:59,“Treatment with hydroxychloroquine cut the death rate significantly in sick patients hospitalized with COVID-19 – a… https://t.co/7A0WLI16ls,118783,,False
1280209106826125313,2020-07-06 18:36:50,"BREAKING NEWS: The Mortality Rate for the China Virus in the U.S. is just about the LOWEST IN THE WORLD! Also, Deat… https://t.co/dKwoIfWXp8",140223,,False
1280205902742781958,2020-07-06 18:24:06,"Deaths from the China Virus are down 39%, while our great testing program continues to lead the World, by FAR! Why… https://t.co/cWxYLqaMvl",145595,,False
1280203174008303616,2020-07-06 18:13:16,"They name teams out of STRENGTH, not weakness, but now the Washington Redskins &amp; Cleveland Indians, two fabled spor… https://t.co/SLNSU1mhhD",170620,,False
1280134205696094208,2020-07-06 13:39:13,NASDAQ HITS ALL TIME HIGH!,189929,,False
1280132362152693761,2020-07-06 13:31:53,"“This is no longer about peaceful protesting, this is about angry, violent, criminal mobs taking over certain (Demo… https://t.co/6UuF3iq8V9",104904,,False
1280128809258364928,2020-07-06 13:17:46,"New York City and Chicago play the Sanctuary City card, where criminals are protected. Perhaps they will have to st… https://t.co/KOp1ler19k",103369,,False
1280126076719706113,2020-07-06 13:06:54,"RT @realDonaldTrump: New China Virus Cases up (because of massive testing), deaths are down, “low and steady”. The Fake News Media should r…",0,,False
1280117571874951170,2020-07-06 12:33:07,"Has @BubbaWallace apologized to all of those great NASCAR drivers &amp; officials who came to his aid, stood by his sid… https://t.co/XGPapgYIAA",155644,,False
1280116392990253056,2020-07-06 12:28:26,China has caused great damage to the United States and the rest of the World!,552436,,False
1280115980090380288,2020-07-06 12:26:47,"If you want your 401k’s  and Stocks, which are getting close to an all time high (NASDAQ is already there), to disi… https://t.co/5OrAPnYPQU",105071,,False
1280112938125348865,2020-07-06 12:14:42,RT @DanScavino: https://t.co/Jwv5ko6Y3j,0,,False
1280112728850513922,2020-07-06 12:13:52,Statue of Frederick Douglass Torn Down in Rochester https://t.co/8iEBxSHm52 via @BreitbartNews. This shows that the… https://t.co/W9Jg6kLEXW,71025,,False
1279906540791779334,2020-07-05 22:34:33,"New China Virus Cases up (because of massive testing), deaths are down, “low and steady”. The Fake News Media shoul… https://t.co/GCn9SLaPlh",277843,,False
1279890194653724672,2020-07-05 21:29:36,Democrats want to Defund &amp; Abolish Police. This despite poor crime numbers in cities that they run. CRAZY!,169748,,False
1279888307200176131,2020-07-05 21:22:06,"RT @NickAdamsinUSA: THANK YOU, Mr. President for your support.

You are the greatest President of my lifetime, and writing this book was tr…",0,,False
1279887994107891717,2020-07-05 21:20:51,"Chicago and New York City crime numbers are way up. 67 people shot in Chicago, 13 killed. Shootings up significantl… https://t.co/3UL9Eiom7i",97179,,False
1279884213055926272,2020-07-05 21:05:50,.@FoxNews weekend afternoons is the worst! Getting into @CNN and MSDNC territory. Watch @OANN &amp; @newsmax instead. Much better!,118405,,False
1279879585627279365,2020-07-05 20:47:26,.@FoxNews gladly puts up the phony suppression polls as soon as they come out. We are leading in the REAL polls bec… https://t.co/nyxiajahvg,131666,,False
1279823128810659841,2020-07-05 17:03:06,"RT @realDonaldTrump: On this wonderful day, we celebrate our history, our heroes, our heritage, our flag, and our FREEDOM. Happy Fourth of…",0,,False
1279649292966395904,2020-07-05 05:32:20,"Wow. @CNN got caught cold manipulating the words and meaning of my 4th of July Speech. They were brazen, desperate. Watch what happens!",235054,,False
1279623260490039298,2020-07-05 03:48:54,"On this wonderful day, we celebrate our history, our heroes, our heritage, our flag, and our FREEDOM. Happy Fourth… https://t.co/XhpBkd20J0",174798,,False
1279621608521547776,2020-07-05 03:42:20,https://t.co/JOY8u6DpaY,207464,,False
1279611869515440129,2020-07-05 03:03:38,"RT @TeamTrump: Mail-In Ballots will lead to MASSIVE electoral fraud and a RIGGED 2020 Election.

We cannot let it happen! https://t.co/0NqD…",0,,False
1279545900138991617,2020-07-04 22:41:30,RT @WhiteHouse: LIVE: Salute to America! https://t.co/RFcc6Pf0uh,0,,False
1279510068606701568,2020-07-04 20:19:07,Will be speaking at 7:00 P.M. Thank you for all of the nice comments on the Mount Rushmore speech last night!!!,201577,,False
1279508996295196673,2020-07-04 20:14:51,Big 4th of July Air Show soon coming down the East Coast. Get ready to look up to the sky. Check local listings!,110288,,False
1279507107663040513,2020-07-04 20:07:21,"RT @paulsperry_: According to the PC Coronavirus Police, protesting America is safe, but celebrating America is unsafe #HappyFourthOfJuly",0,,False
1279507056601554945,2020-07-04 20:07:09,"RT @paulsperry_: FUN FACT FOR PATRIOTS: Presidents Thomas Jefferson and John Adams died on the same day -- July 4, 1826 --and within five h…",0,,False
1279506263370616833,2020-07-04 20:03:59,Would lead to disaster! https://t.co/rDB69MKz6f,54949,,False
1279506043836530693,2020-07-04 20:03:07,....The Fake News Media is being laughed at all over the world! https://t.co/TRX8XdaKgg,52765,,False
1279505559092412417,2020-07-04 20:01:12,"RT @KimStrassel: Finally, Biden asked more precise question about monuments. Responds by saying that it would be ""better"" if local governme…",0,,False
1279504269784289281,2020-07-04 19:56:04,"This would be the beginning of the end. He has no clue, but he wouldn’t be calling the shots!!! https://t.co/cHnSh3p69N",45114,,False
1279503442612977665,2020-07-04 19:52:47,"...And if the Federal Government wasn’t getting ready to go in, and we were all set, it would still be a squatter’s… https://t.co/pdljHE8hv1",36282,,False
1279502286549651458,2020-07-04 19:48:11,"RT @AndrewCMcCarthy: July 4, Now More Than Ever - our @NRO editorial:  https://t.co/ZcorFPl0Fw",0,,False
1279501477787074560,2020-07-04 19:44:58,RT @AndrewCMcCarthy: The Flagrant Distortions and Subtle Lies of the ‘1619 Project’ - timely revival of @RichLowry setting straight the Ame…,0,,False
1279501202657546242,2020-07-04 19:43:53,"RT @AZachParkinson: A record setting jobs report:

➡️4.5 million jobs - largest gain in history
➡️2.8 million women's jobs - largest gain i…",0,,False
1279500758212280321,2020-07-04 19:42:07,RT @ggreenwald: Pursuant to the new moral stricture promulgated this week by the NYT &amp; CNN -- that Mount Rushmore is a shameful monument to…,0,,False
1279500682366763008,2020-07-04 19:41:49,RT @MZHemingway: Republicans ought to be extremely happy with how much that speech has left the entire media complex apoplectic with rage a…,0,,False
1279500349552963586,2020-07-04 19:40:29,RT @BryanDeanWright: The NY Times spent three years pushing Russian disinformation targeted against a duly elected American president that…,0,,False
1279500298256605184,2020-07-04 19:40:17,"RT @BryanDeanWright: As patriotic Americans celebrate the nation today, remember what we are up against:

A fascist Democratic Party that w…",0,,False
1279499601016426496,2020-07-04 19:37:31,"RT @SaraCarterDC: .@realDonaldTrump “This monument will never be desecrated. These heroes will never be defaced! Their legacy will never, e…",0,,False
1279487628732256257,2020-07-04 18:49:57,"....In a certain way, our tremendous Testing success gives the Fake News Media all they want, CASES. In the meantim… https://t.co/x1dfQN3Mfk",89794,realDonaldTrump,False
1279487627977252864,2020-07-04 18:49:56,"Cases, Cases, Cases! If we didn’t test so much and so successfully, we would have very few cases. If you test 40,00… https://t.co/UeGGdwJtqD",152296,,False
1279482640693972992,2020-07-04 18:30:07,RT @narendramodi: I congratulate @POTUS @realDonaldTrump and the people of the USA on the 244th Independence Day of the USA. As the world's…,0,,False
1279482515905040385,2020-07-04 18:29:38,RT @JennPellegrino: God bless America!,0,,False
1279481818698391552,2020-07-04 18:26:51,"RT @alexsalvinews: The Trump campaign releases an ad on what it would be like if the police were defunded:
https://t.co/OG8jEuObYK",0,,False
1279481431325061120,2020-07-04 18:25:19,RT @alexsalvinews: Air Force One flies over Mt. Rushmore ahead of Pres. Trump’s 4th of July speech: https://t.co/JHWv0zFn7p,0,,False
1279481339310493698,2020-07-04 18:24:57,"RT @GrahamLedger: Happy Fly-over 4th! (And if you don’t like the guy who’s in this airplane, then get off my social media). #WhiteHouse #Mt…",0,,False
1279480027827056640,2020-07-04 18:19:44,"RT @scienceinvestme: @JoeBiden Seen enough of slo Joe’s past videos/statements,determined his schtick!
He elevates his voice,looks U in the…",0,,False
1279478432976510978,2020-07-04 18:13:24,"RT @Chicago1Ray: (Trump 2024) (Documentary) 

what America will look like after (Trump) is Reelected, imagine if we don't what will collaps…",0,,False
